,Player,Age,GS,3PA,2PA,FTA,TRB,AST,STL,BLK,TOV,PF,PTS,W/L%,SRS,TS%
94,Kenrich Williams,27,-0.7879095998409111,-0.08189096055280719,-0.011314817462360438,-0.3318307748528422,0.4377808635685962,0.18090123605593156,0.7069754083287627,-0.45185147296363987,-0.14073974995038205,0.12349744363142261,-0.1326934571051303,-1.46121827829556,-1.669496049805204,-0.009576361854671893
95,Lindy Waters III,24,-0.7491546967593053,1.3726935834301244,-0.8519859043588227,-0.8913905670714023,-0.2274811080709665,-0.47347991679213125,0.46587049173411715,-0.18540884027065505,-0.746341092197755,-0.5033142459408154,-0.03794970232707788,-1.46121827829556,-1.669496049805204,0.24956884213103583
96,Luguentz Dort,22,1.1885904573209842,2.210181654208176,0.7693083346557831,1.2846752915563315,0.3130442438861783,-0.09175757763076135,0.7069754083287627,0.08103379242232991,0.8282223976454146,1.6278454986047939,1.4147878709363935,-1.46121827829556,-1.669496049805204,0.09211565003865359
97,Mamadi Diakite,25,-0.6716448905960938,-1.0075356703601275,-0.25150655657563536,-0.5183507055923622,0.4377808635685962,-0.9097340186908397,-0.4985491746444654,0.8803616905012844,-0.6252208237482805,1.1263961469470036,-0.6222028567917349,-1.46121827829556,-1.669496049805204,0.09727148379400284
98,Melvin Frazier,25,-0.7879095998409111,1.901633417605736,1.489883551995608,0.41424894810523777,0.3546231171136508,-0.8552022559535011,-0.7396540912391111,-0.9847367383496097,-0.019619481500907487,1.377120822775899,0.3883971941741582,-1.46121827829556,-1.669496049805204,-1.624360084022174
99,Mike Muscala,30,-0.7879095998409111,0.4911271931374385,-0.6117941652455479,-0.20748415435982887,-0.18590223484349377,-0.7461387304788241,-0.4985491746444654,0.6139190578082996,-0.8674613606472296,-0.37795190802636774,-0.03794970232707788,-1.46121827829556,-1.669496049805204,0.7251744481733093
100,Olivier Sarr,22,-0.7103997936776996,-0.6108307947284187,-0.22148258918647606,-0.20748415435982887,0.3130442438861783,-0.5280116795294698,-0.7396540912391111,0.8803616905012844,-0.019619481500907487,1.001033809032556,-0.1958559602904987,-1.46121827829556,-1.669496049805204,1.0924928402149414
101,Paul Watson,27,-0.6716448905960938,0.09442231750572994,-0.9120338391371415,-0.8913905670714023,-0.18590223484349377,-0.5280116795294698,-0.7396540912391111,-0.18540884027065505,-0.746341092197755,-0.6286765838552629,-0.7643184889588136,-1.46121827829556,-1.669496049805204,-0.7858745284877537
102,Rob Edwards,25,-0.7879095998409111,-0.30228255812597865,-1.2122735130287352,-1.0157371875644157,-0.8095853332555838,-1.0187975441655168,-1.462968841023048,-0.9847367383496097,-0.6252208237482805,-2.0076623009141867,-1.0643403790893131,-1.46121827829556,-1.669496049805204,-1.1704765743924412
103,Scotty Hopson,32,-0.7879095998409111,-0.7430657532723216,-0.31155449135395413,-1.0157371875644157,-1.0174796993929471,-0.47347991679213125,-1.462968841023048,-0.9847367383496097,1.1915832029938385,-0.7540389217697107,-0.6695747341807612,-1.46121827829556,-1.669496049805204,-0.23295031579348416
104,Shai Gilgeous-Alexander,23,1.382364972729013,1.152301985856953,2.8409620845077797,3.4607411501840653,0.6456752297059595,2.198576457337458,1.6713950747073454,1.1468043231942695,2.160545350589635,1.1263961469470036,2.5675035540693654,-1.46121827829556,-1.669496049805204,0.19928138245352217
105,Théo Maledon,20,-0.5166252782696706,0.09442231750572994,-0.22148258918647606,0.22772901736571782,-0.3522177277533844,0.18090123605593156,-0.016339341455174267,-0.45185147296363987,0.3437413238475163,-0.37795190802636774,-0.18006533449415668,-1.46121827829556,-1.669496049805204,-0.22235679874716857
106,Tre Mann,20,0.2197178802808394,0.7996754297398787,0.37899675859671134,-0.14531084411332226,-0.2274811080709665,-0.20082110310543844,0.46587049173411715,-0.45185147296363987,0.22262105539804164,0.12349744363142261,0.34102531678513215,-1.46121827829556,-1.669496049805204,-0.2387108458002367
107,Ty Jerome,24,-0.632889987514488,0.5352055126520728,-0.31155449135395413,-0.3940040850993489,-0.768006460028111,0.23543299879326993,-0.016339341455174267,-0.7182941056566249,-0.2618600183998566,-0.12722723219747256,-0.18006533449415668,-1.46121827829556,-1.669496049805204,-0.30546615900003377
108,Vit Krejci,21,-0.4778703751880648,0.2707355955642671,-0.5217222630780698,-0.5805240158388689,-0.019586741933603158,0.01730594784391574,-0.016339341455174267,-0.18540884027065505,-0.019619481500907487,0.750309133203661,-0.3221809666612353,-1.46121827829556,-1.669496049805204,-0.04760321524446852
109,Zavier Simpson,24,-0.632889987514488,-0.30228255812597865,2.0903628997787953,-0.20748415435982887,0.7704118493883775,3.0710846611348748,1.6713950747073454,1.6796895885802392,1.7971845452412114,2.756106539834822,0.43576907156318456,-1.46121827829556,-1.669496049805204,-0.943624508872328
110,Ade Murkey,24,-0.7879095998409111,-1.1838489484186645,-1.2122735130287352,-1.0157371875644157,-1.4332684316676738,-1.0187975441655168,-1.462968841023048,-0.9847367383496097,-1.2308221659956533,-2.0076623009141867,-1.3011997660344443,-0.9421543007768457,-1.1066447920271107,
111,Alex Len,28,-0.40036056902485323,-0.963457350845493,-0.011314817462360438,-0.02096422362030881,0.2714653706587054,-0.3644163913174541,-0.7396540912391111,0.6139190578082996,0.1015007869485672,1.2517584848614514,-0.3537622182539195,-0.9421543007768457,-1.1066447920271107,0.34066298308796844
112,Chimezie Metu,24,-0.012811538208795329,0.18257895653499862,0.10878105209427714,-0.08313753386681554,0.8951484690707954,-0.47347991679213125,0.7069754083287627,0.34747642511531474,-0.019619481500907487,-0.0018648942830248399,0.1041659298400009,-0.9421543007768457,-1.1066447920271107,0.10713273879633406
113,Damian Jones,26,-0.20658605361682428,-0.963457350845493,0.048733117315958356,0.41424894810523777,0.3962019903411237,-0.3644163913174541,-0.25744425804981985,1.1468043231942695,0.1015007869485672,0.8756714711181082,-0.022159076530735858,-0.9421543007768457,-1.1066447920271107,1.2433470549390793
114,Davion Mitchell,23,-0.05156644129040112,0.71151879071061,0.8894042042124206,-0.3318307748528422,-0.518533220663275,1.2715364908027025,0.22476557513947132,-0.18540884027065505,0.5859818607464654,0.3742221194603178,0.5147222005448949,-0.9421543007768457,-1.1066447920271107,-0.29200708798869396
115,De'Aaron Fox,24,1.4986296819738303,0.6674404711959758,3.081153823621055,2.6524881169794785,0.18830762420376018,2.0349811691254422,1.4302901581126994,0.08103379242232991,2.160545350589635,1.6278454986047939,2.3622254187169185,-0.9421543007768457,-1.1066447920271107,0.14106471039009658
116,Domantas Sabonis,25,1.5761394881370419,-0.30228255812597865,1.9402430628329985,2.3416215657469452,3.597775228856519,1.8168541181760882,0.9480803249234083,0.08103379242232991,2.523906155938059,2.129294850262584,1.6832285094742088,-0.9421543007768457,-1.1066447920271107,0.7814636838306621
117,Donte DiVincenzo,25,-0.7491546967593053,1.1082236663423188,-0.3716024261322729,0.22772901736571782,0.22988649743123288,0.5080918124799627,1.1891852415180542,-0.45185147296363987,0.8282223976454146,-0.0018648942830248399,0.11995655563634293,-0.9421543007768457,-1.1066447920271107,-0.1822732207340816
118,Emmanuel Mudiay,25,-0.7879095998409111,-1.1838489484186645,-0.9120338391371415,0.22772901736571782,-1.4332684316676738,0.07183771058125435,-0.25744425804981985,-0.9847367383496097,-0.6252208237482805,-1.3808506113419488,-1.0643403790893131,-0.9421543007768457,-1.1066447920271107,-0.9909502695543427
119,Harrison Barnes,29,2.1962179374427344,0.8878320687691473,0.6492124650991458,2.3416215657469452,0.8951484690707954,0.2899647615306085,0.22476557513947132,-0.45185147296363987,0.5859818607464654,-0.5033142459408154,1.2884628645656566,-0.9421543007768457,-1.1066447920271107,0.6846527982693678
120,Jahmi'us Ramsey,20,-0.7879095998409111,-0.7871440727869559,-0.5817701978563884,-0.5805240158388689,-1.142216319075365,-0.8006704932161625,-1.2218639244284024,-0.7182941056566249,-0.8674613606472296,-1.3808506113419488,-0.7958997405514977,-0.9421543007768457,-1.1066447920271107,-0.46182996578008356
121,Jeremy Lamb,29,-0.7879095998409111,0.13850063702036428,-0.25150655657563536,0.1655557071192111,-0.26905998129843917,-0.25535286584277705,-0.016339341455174267,0.08103379242232991,-0.38298028684933133,-0.6286765838552629,-0.14848408290147247,-0.9421543007768457,-1.1066447920271107,-0.09224142877237862
122,Josh Jackson,24,-0.6716448905960938,-0.08189096055280719,-0.22148258918647606,-0.08313753386681554,-0.26905998129843917,-0.41894815405479263,-0.25744425804981985,0.08103379242232991,-0.14073974995038205,0.12349744363142261,-0.29059971506855115,-0.9421543007768457,-1.1066447920271107,-0.32441629224216295
123,Justin Holiday,32,1.731159100463465,1.6812418200325645,-0.4916982956889104,-0.5183507055923622,-0.3522177277533844,-0.09175757763076135,0.46587049173411715,0.08103379242232991,-0.14073974995038205,0.6249467952892133,0.2936534393961058,-0.9421543007768457,-1.1066447920271107,0.11076877944729176
124,Louis King,22,-0.7879095998409111,0.0062656784764614755,-0.6117941652455479,-0.3940040850993489,-0.9343219529380017,-0.5280116795294698,-0.9807590078337567,-0.7182941056566249,-1.2308221659956533,-0.2525895701119203,-0.5906216051990507,-0.9421543007768457,-1.1066447920271107,-0.6998894640451052
125,Maurice Harkless,28,0.14220807411762784,-0.25820423861134434,-0.7018660674130259,-0.6426973260853757,-0.43537547420832984,-0.7461387304788241,-0.016339341455174267,0.34747642511531474,-0.38298028684933133,-0.0018648942830248399,-0.5748309794027087,-0.9421543007768457,-1.1066447920271107,0.15971197887428262
126,Neemias Queta,22,-0.7879095998409111,-1.1838489484186645,-0.4016263935214322,-0.2696574646063356,-0.518533220663275,-0.8006704932161625,-1.2218639244284024,0.6139190578082996,-0.746341092197755,-0.37795190802636774,-0.7958997405514977,-0.9421543007768457,-1.1066447920271107,-0.26547910791339824
127,Richaun Holmes,28,0.6460218141785031,-1.1397706289040301,0.7693083346557831,0.22772901736571782,1.477252694255413,-0.41894815405479263,-0.4985491746444654,1.4132469558872545,0.22262105539804164,1.5024831606903462,0.34102531678513215,-0.9421543007768457,-1.1066447920271107,1.1622074938366262
128,Robert Woodard II,22,-0.7879095998409111,-1.0516139898747616,-0.9120338391371415,-0.8913905670714023,-1.0590585726204198,-0.8552022559535011,-1.2218639244284024,-0.7182941056566249,-1.1097018975461788,-1.6315752871708438,-1.206456011256392,-0.9421543007768457,-1.1066447920271107,-2.3619724822948625
129,Terence Davis,24,-0.36160566594324745,1.02006702731305,-0.04133878485151984,-0.08313753386681554,-0.14432336161602108,-0.3098846285801155,0.46587049173411715,0.08103379242232991,0.1015007869485672,0.8756714711181082,0.34102531678513215,-0.9421543007768457,-1.1066447920271107,0.09655682111995664
130,Trey Lyles,26,0.10345317103602204,0.05034399799109561,0.1988529542617552,0.973808740323798,0.687254102933432,-0.3644163913174541,-0.4985491746444654,0.08103379242232991,-0.019619481500907487,-0.0018648942830248399,0.35681594258147414,-0.9421543007768457,-1.1066447920271107,0.4372525596845314
131,Admiral Schofield,24,-0.7491546967593053,-0.25820423861134434,-0.8219619369696635,-0.7670439465783889,-0.4769543474358025,-0.6370752050041469,-1.2218639244284024,-0.7182941056566249,-0.5041005552988058,-0.12722723219747256,-0.7011559857734453,-1.638979914432106,-1.605535679603148,0.0019555924013322135
132,Aleem Ford,24,-0.7879095998409111,0.13850063702036428,-0.9120338391371415,-1.0157371875644157,-0.18590223484349377,-0.8006704932161625,-0.9807590078337567,-0.9847367383496097,-0.2618600183998566,-0.2525895701119203,-0.8590622437368661,-1.638979914432106,-1.605535679603148,-1.3579818261122327
133,B.J. Johnson,26,-0.7879095998409111,-0.08189096055280719,-0.07136275224067923,-1.0157371875644157,0.14672875097628746,-1.0187975441655168,-1.462968841023048,-0.18540884027065505,-1.2308221659956533,-0.7540389217697107,-0.2748090892722091,-1.638979914432106,-1.605535679603148,-0.1138993623206003
134,Chuma Okeke,23,-0.012811538208795329,1.152301985856953,-0.34157845874311354,-0.45617739534585555,0.6456752297059595,-0.09175757763076135,1.9124999913019907,0.6139190578082996,-0.2618600183998566,-0.2525895701119203,0.05679405245097455,-1.638979914432106,-1.605535679603148,-0.23120526924420773
135,Cole Anthony,21,1.731159100463465,1.460850222459393,1.1896438781040144,1.4090219120493443,0.8119907226158504,2.0895129318627808,0.22476557513947132,-0.18540884027065505,1.918304813690686,1.2517584848614514,1.272672238769315,-1.638979914432106,-1.605535679603148,-0.09359797804296476
136,Devin Cannady,25,-0.7879095998409111,2.077946695664273,-0.7919379695805041,-0.14531084411332226,-0.9343219529380017,0.07183771058125435,0.9480803249234083,0.6139190578082996,-0.019619481500907487,0.24885978154587032,0.2778628135997637,-1.638979914432106,-1.605535679603148,-0.0003609636177021232
137,Franz Wagner,20,2.273727743605946,0.3148139150789014,1.4598595846064488,0.7251154993377711,0.4377808635685962,0.5626235752173013,0.7069754083287627,0.08103379242232991,0.5859818607464654,0.6249467952892133,1.0989753550095518,-1.638979914432106,-1.605535679603148,0.22930028998335897
138,Freddie Gillespie,24,-0.7103997936776996,-1.1397706289040301,-0.5217222630780698,-0.5183507055923622,0.22988649743123288,-0.6916069677414856,-0.7396540912391111,1.6796895885802392,-0.5041005552988058,0.4995844573747655,-0.9380153727185765,-1.638979914432106,-1.605535679603148,-0.8488832647567522
139,Gary Harris,27,0.3747374926072626,1.02006702731305,0.018709149926798823,-0.02096422362030881,-0.6016909671182205,-0.03722581489342274,0.9480803249234083,-0.7182941056566249,-0.019619481500907487,0.24885978154587032,0.45155969735952656,-1.638979914432106,-1.605535679603148,0.2627796030740178
140,Hassani Gravett,25,-0.6716448905960938,0.2707355955642671,-0.7619140021913446,-0.7048706363318823,-0.3522177277533844,0.34449652426794714,-0.016339341455174267,-0.7182941056566249,0.1015007869485672,-0.0018648942830248399,-0.3063903408648933,-1.638979914432106,-1.605535679603148,0.7232517646899143
141,Ignas Brazdeikis,23,-0.7491546967593053,-0.25820423861134434,-0.4916982956889104,-0.5183507055923622,-0.7264275868006385,-0.5280116795294698,-0.9807590078337567,-0.7182941056566249,-0.746341092197755,-0.6286765838552629,-0.5116684762173404,-1.638979914432106,-1.605535679603148,-0.11856129166104765
142,Jalen Suggs,20,0.9560610388313494,0.6233621516813413,0.9794761063798987,1.0981553608168113,0.06357100452134225,1.3806000162773797,1.4302901581126994,0.08103379242232991,2.402785887488584,1.7532078365192416,0.5620940779339213,-1.638979914432106,-1.605535679603148,-0.5516627163593829
143,Jeff Dowtin,24,-0.7879095998409111,-0.7430657532723216,-0.6418181326347072,-0.8913905670714023,-0.6016909671182205,-0.41894815405479263,-0.016339341455174267,-0.7182941056566249,-0.5041005552988058,-1.2554882734275012,-0.9695966243112607,-1.638979914432106,-1.605535679603148,-1.3474393621601155
144,Markelle Fultz,23,-0.6716448905960938,-0.7871440727869559,1.4298356172172895,0.04120908662619779,-0.3106388545259117,1.9804494063881037,1.1891852415180542,-0.18540884027065505,1.4338237398927878,-0.5033142459408154,0.4041878199705005,-1.638979914432106,-1.605535679603148,-0.10660680774339436
145,Mo Bamba,23,1.8861787127898884,0.5792838321667072,0.1988529542617552,-0.3940040850993489,1.934620299757612,-0.3644163913174541,-0.25744425804981985,3.544788017431133,0.1015007869485672,1.2517584848614514,0.3726065683778162,-1.638979914432106,-1.605535679603148,0.36608177941635284
146,Moritz Wagner,24,-0.6716448905960938,0.22665727604963293,-0.2815305239647947,0.22772901736571782,0.10514987774881494,-0.25535286584277705,-0.7396540912391111,-0.45185147296363987,-0.14073974995038205,0.4995844573747655,0.11995655563634293,-1.638979914432106,-1.605535679603148,0.7176334115881879
147,R.J. Hampton,20,-0.24534095669843006,0.09442231750572994,0.07875708470511762,0.10338239687270452,-0.18590223484349377,0.34449652426794714,0.22476557513947132,-0.45185147296363987,0.46486159229699076,-0.0018648942830248399,-0.10111220551244626,-1.638979914432106,-1.605535679603148,-0.3717023013539988
148,Robin Lopez,33,-0.439115472106459,-1.0956923093893958,0.40902072598587086,-0.08313753386681554,0.021992131293869545,-0.20082110310543844,-1.2218639244284024,0.34747642511531474,0.22262105539804164,0.3742221194603178,-0.18006533449415668,-1.638979914432106,-1.605535679603148,0.33930597192276246
149,Terrence Ross,30,-0.7879095998409111,0.6674404711959758,0.16882898687259568,0.28990232761222456,-0.3522177277533844,-0.03722581489342274,-0.4985491746444654,-0.45185147296363987,0.22262105539804164,-0.6286765838552629,0.2778628135997637,-1.638979914432106,-1.605535679603148,-0.1265096545950836
150,Wendell Carter Jr.,22,1.5761394881370419,0.35889223459353575,1.0695480085473767,1.0359820505703046,2.9325132572169563,0.5080918124799627,-0.016339341455174267,0.8803616905012844,1.0704629345443637,1.377120822775899,1.067394103416868,-1.638979914432106,-1.605535679603148,0.5344177879360834
151,Ahmad Caver,25,-0.7879095998409111,-1.1838489484186645,-0.9120338391371415,-1.0157371875644157,-1.4332684316676738,-1.0187975441655168,-1.462968841023048,-0.9847367383496097,-1.2308221659956533,-2.0076623009141867,-0.9853872501076028,-1.375892692950018,-0.6802423240134037,3.517154718602344
152,Buddy Hield,29,0.45224729877047415,2.6950431688691534,0.1988529542617552,-0.02096422362030881,0.3962019903411237,0.5080918124799627,0.7069754083287627,-0.18540884027065505,1.0704629345443637,0.8756714711181082,1.1621378581949202,-1.375892692950018,-0.6802423240134037,0.10682430141687627
153,Chris Duarte,24,0.7235316203417147,0.8437537492545127,0.7993323020449425,0.22772901736571782,0.2714653706587054,0.12636947331859294,0.9480803249234083,-0.45185147296363987,0.7071021291959402,0.12349744363142261,0.7673722132863682,-1.375892692950018,-0.6802423240134037,0.050308849366134716
154,DeJon Jarreau,24,-0.7879095998409111,-1.1838489484186645,-1.2122735130287352,-1.0157371875644157,-1.4332684316676738,-1.0187975441655168,-1.462968841023048,-0.9847367383496097,-1.2308221659956533,-2.0076623009141867,-1.3011997660344443,-1.375892692950018,-0.6802423240134037,
155,Duane Washington Jr.,21,-0.5166252782696706,0.7996754297398787,0.10878105209427714,-0.20748415435982887,-0.7264275868006385,-0.03722581489342274,-0.25744425804981985,-0.7182941056566249,0.22262105539804164,-0.2525895701119203,0.26207218780342173,-1.375892692950018,-0.6802423240134037,-0.06349877918860533
156,Gabe York,28,-0.7879095998409111,0.13850063702036428,-1.0621536760829384,0.5385955685982512,-1.0174796993929471,0.07183771058125435,0.9480803249234083,0.34747642511531474,-0.6252208237482805,0.4995844573747655,-0.6695747341807612,-1.375892692950018,-0.6802423240134037,-0.7220944507146788
157,Goga Bitadze,22,-0.1678311505352185,-0.4785958361845158,-0.19145862179731668,0.1655557071192111,0.021992131293869545,-0.41894815405479263,-0.4985491746444654,1.1468043231942695,-0.14073974995038205,0.6249467952892133,-0.1958559602904987,-1.375892692950018,-0.6802423240134037,0.5150144306144566
158,Isaiah Jackson,20,-0.20658605361682428,-1.0075356703601275,0.37899675859671134,0.47642225835174445,0.2714653706587054,-0.8552022559535011,0.22476557513947132,2.745460119352179,0.1015007869485672,1.2517584848614514,0.009422175061948474,-1.375892692950018,-0.6802423240134037,0.6240896743052665
159,Jalen Smith,21,-0.4778703751880648,-0.1259692800674415,0.1388050194834364,0.22772901736571782,1.0614639619806863,-0.7461387304788241,-0.7396540912391111,1.1468043231942695,-0.2618600183998566,0.3742221194603178,0.151537807229027,-1.375892692950018,-0.6802423240134037,0.45151615578004717
160,Justin Anderson,28,-0.5553801813512764,0.4470488736228044,-0.5217222630780698,-0.2696574646063356,-0.2274811080709665,0.12636947331859294,-0.25744425804981985,0.08103379242232991,-0.6252208237482805,-0.2525895701119203,-0.29059971506855115,-1.375892692950018,-0.6802423240134037,-0.24928555863154972
161,Keifer Sykes,28,-0.36160566594324745,0.05034399799109561,-0.2815305239647947,-0.7048706363318823,-0.8511642064830565,0.01730594784391574,-0.4985491746444654,-0.7182941056566249,-0.019619481500907487,-0.0018648942830248399,-0.4169247214392879,-1.375892692950018,-0.6802423240134037,-0.5515866912650252
162,Lance Stephenson,31,-0.7491546967593053,-0.30228255812597865,0.3189488238183925,0.04120908662619779,-0.26905998129843917,0.9443459143786713,-0.25744425804981985,-0.7182941056566249,0.7071021291959402,0.6249467952892133,0.009422175061948474,-1.375892692950018,-0.6802423240134037,0.03422288748303865
163,Malcolm Brogdon,29,0.6072669110968973,1.1082236663423188,1.7600992584980424,1.8442350837748913,0.687254102933432,2.198576457337458,0.46587049173411715,0.08103379242232991,1.312703471443313,0.4995844573747655,1.7148097610668933,-1.375892692950018,-0.6802423240134037,0.1997878031019936
164,Myles Turner,25,0.839796329586532,0.7555971102252446,0.28892485642923327,0.5385955685982512,1.5188315674828854,-0.47347991679213125,0.22476557513947132,6.475656977053967,0.3437413238475163,1.5024831606903462,0.7357909616936842,-1.375892692950018,-0.6802423240134037,0.6242165492112769
165,Nate Hinton,22,-0.7879095998409111,-1.1838489484186645,-1.0621536760829384,-1.0157371875644157,-1.4332684316676738,-1.0187975441655168,-1.462968841023048,-0.9847367383496097,-0.6252208237482805,-2.0076623009141867,-1.3011997660344443,-1.375892692950018,-0.6802423240134037,-3.9830553501893124
166,Oshae Brissett,23,0.18096297719923363,0.35889223459353575,-0.011314817462360438,0.47642225835174445,0.7704118493883775,-0.41894815405479263,0.22476557513947132,0.08103379242232991,-0.2618600183998566,0.12349744363142261,0.13574718143268497,-1.375892692950018,-0.6802423240134037,-0.0405928024765076
167,Reggie Perry,21,-0.7491546967593053,-0.4785958361845158,0.679236432488305,-0.08313753386681554,0.5209386100235416,-0.3644163913174541,0.7069754083287627,0.6139190578082996,0.1015007869485672,2.129294850262584,0.151537807229027,-1.375892692950018,-0.6802423240134037,0.04743136902115641
168,T.J. McConnell,29,-0.4778703751880648,-0.654909114243053,0.7392843672666238,-0.45617739534585555,-0.06116561516107586,1.6532588299640725,1.1891852415180542,0.08103379242232991,0.1015007869485672,0.4995844573747655,0.041003426654632524,-1.375892692950018,-0.6802423240134037,-0.045815627812269444
169,Terry Taylor,22,-0.5166252782696706,-0.654909114243053,0.4390446933750301,-0.08313753386681554,0.7288329761609049,-0.3644163913174541,-0.4985491746444654,-0.45185147296363987,-0.38298028684933133,0.24885978154587032,0.21470031041439536,-1.375892692950018,-0.6802423240134037,0.9083859990226367
170,Tyrese Haliburton,21,2.1962179374427344,1.0641453468276842,0.8293562694341019,0.5385955685982512,0.22988649743123288,3.4528070002962443,2.635814741085928,0.6139190578082996,1.918304813690686,-0.0018648942830248399,1.114765980805894,-1.375892692950018,-0.6802423240134037,0.46474364409411223
171,Alec Burks,30,0.9173061357497436,0.9319103882837815,0.048733117315958356,1.0359820505703046,0.604096356478487,0.61715533795464,0.9480803249234083,-0.18540884027065505,0.1015007869485672,1.377120822775899,0.546303452137579,-0.33776473791258915,0.012661686508870208,0.21482341965676363
172,Cam Reddish,22,-0.5166252782696706,0.4911271931374385,0.16882898687259568,0.41424894810523777,-0.5601120938907478,-0.47347991679213125,0.9480803249234083,-0.18540884027065505,0.22262105539804164,-0.5033142459408154,0.2936534393961058,-0.33776473791258915,0.012661686508870208,0.08439104665324157
173,Damyean Dotson,27,-0.7879095998409111,-0.963457350845493,-0.7619140021913446,-1.0157371875644157,-1.0174796993929471,-0.7461387304788241,-1.462968841023048,-0.9847367383496097,-1.2308221659956533,-2.0076623009141867,-0.9853872501076028,-0.33776473791258915,0.012661686508870208,-0.23295031579348416
174,Derrick Rose,33,-0.632889987514488,0.35889223459353575,0.8894042042124206,-0.2696574646063356,-0.18590223484349377,1.1624729653280255,0.46587049173411715,0.34747642511531474,0.5859818607464654,-1.2554882734275012,0.5936753295266054,-0.33776473791258915,0.012661686508870208,0.09758124871800873
175,Evan Fournier,29,2.312482646687552,2.210181654208176,0.07875708470511762,-0.14531084411332226,-0.3522177277533844,0.12636947331859294,0.9480803249234083,-0.18540884027065505,0.3437413238475163,0.8756714711181082,0.925278471249789,-0.33776473791258915,0.012661686508870208,0.17520833217787665
176,Feron Hunt,22,-0.7879095998409111,-1.1838489484186645,-0.9120338391371415,-1.0157371875644157,-1.2253740655303105,-0.7461387304788241,-0.25744425804981985,-0.9847367383496097,-0.6252208237482805,-1.3808506113419488,-1.3011997660344443,-0.33776473791258915,0.012661686508870208,-3.9830553501893124
177,Immanuel Quickley,22,-0.6716448905960938,1.0641453468276842,0.048733117315958356,0.6007688788447579,-0.10274448838854838,0.8898141516413327,0.22476557513947132,-0.9847367383496097,0.3437413238475163,0.6249467952892133,0.48314094895221094,-0.33776473791258915,0.012661686508870208,0.07441179732819599
178,Jericho Sims,23,-0.5941350844328822,-1.1838489484186645,-0.8219619369696635,-0.5805240158388689,0.2714653706587054,-0.7461387304788241,-0.7396540912391111,0.34747642511531474,-0.6252208237482805,-0.0018648942830248399,-0.9538059985149185,-0.33776473791258915,0.012661686508870208,1.147685368511448
179,Julius Randle,27,2.002443422034706,1.1963803053715873,2.36057860628123,2.465968186239958,2.6830400178521203,1.7623223554387493,0.22476557513947132,0.34747642511531474,2.8872669612864827,1.5024831606903462,1.8727160190303143,-0.33776473791258915,0.012661686508870208,-0.16919625327795068
180,Kemba Walker,31,0.6460218141785031,1.1963803053715873,0.16882898687259568,0.1655557071192111,-0.18590223484349377,0.8898141516413327,0.22476557513947132,-0.45185147296363987,0.3437413238475163,-0.7540389217697107,0.530512826341237,-0.33776473791258915,0.012661686508870208,0.03145354598931494
181,Matt Mooney,24,-0.7879095998409111,-0.7430657532723216,-1.2122735130287352,-1.0157371875644157,-1.4332684316676738,-1.0187975441655168,0.9480803249234083,-0.9847367383496097,-0.019619481500907487,-2.0076623009141867,-1.3011997660344443,-0.33776473791258915,0.012661686508870208,-3.9830553501893124
182,Miles McBride,21,-0.7103997936776996,-0.43451751666988153,-0.9120338391371415,-0.8292172568248956,-0.9759008261654744,-0.47347991679213125,-0.4985491746444654,-0.9847367383496097,-1.1097018975461788,-0.6286765838552629,-0.9538059985149185,-0.33776473791258915,0.012661686508870208,-1.0698381624524402
183,Mitchell Robinson,23,1.6148943912186478,-1.1838489484186645,0.22887692165091447,0.5385955685982512,2.1425146658949754,-0.7461387304788241,0.46587049173411715,3.811230650124118,-0.2618600183998566,1.377120822775899,0.041003426654632524,-0.33776473791258915,0.012661686508870208,1.4196383434317958
184,Nerlens Noel,27,-0.36160566594324745,-1.1397706289040301,-0.5217222630780698,-0.2696574646063356,0.8951484690707954,-0.5280116795294698,1.4302901581126994,2.212574853966209,-0.2618600183998566,1.377120822775899,-0.7643184889588136,-0.33776473791258915,0.012661686508870208,0.3715748127020185
185,Obi Toppin,23,-0.40036056902485323,-0.17004759958207585,0.048733117315958356,0.04120908662619779,0.10514987774881494,-0.41894815405479263,-0.7396540912391111,0.34747642511531474,-0.2618600183998566,-0.2525895701119203,0.11995655563634293,-0.33776473791258915,0.012661686508870208,0.6101598525274072
186,Quentin Grimes,21,-0.5553801813512764,0.6233621516813413,-0.9120338391371415,-0.7670439465783889,-0.6016909671182205,-0.47347991679213125,0.22476557513947132,-0.45185147296363987,-0.5041005552988058,-0.0018648942830248399,-0.3537622182539195,-0.33776473791258915,0.012661686508870208,0.2816584872585594
187,RJ Barrett,21,1.924933615871494,1.3726935834301244,2.180434801946274,2.5903148067329713,0.9783062155257408,0.61715533795464,-0.016339341455174267,-0.45185147296363987,1.4338237398927878,0.4995844573747655,1.8569253932339718,-0.33776473791258915,0.012661686508870208,-0.1665430009161314
188,Ryan Arcidiacono,27,-0.7879095998409111,-0.7871440727869559,-1.1222016108612571,-1.0157371875644157,-1.1006374458478925,-0.8006704932161625,-1.2218639244284024,-0.9847367383496097,-0.8674613606472296,-1.3808506113419488,-1.048549753292971,-0.33776473791258915,0.012661686508870208,1.0170846956717925
189,Taj Gibson,36,-0.632889987514488,-0.8753007118162245,-0.46167432829975097,-0.3940040850993489,0.3962019903411237,-0.6916069677414856,-0.4985491746444654,1.1468043231942695,-0.6252208237482805,1.2517584848614514,-0.6064122309953928,-0.33776473791258915,0.012661686508870208,0.550038647432019
